feature1,feature2,feature3,label
0.945538789447106,-0.8736306325459504,-0.044859234036322776,0
-0.20138454328274422,-1.0577538998724862,1.1052986191669767,0
1.5105247319832755,-0.8972370306825797,0.39847753200509123,2
-0.5714784150520992,-1.4322032991369757,-1.7524189246365751,1
0.6655892869546318,1.3404303179776291,0.28102296185755116,1
0.00361630095070307,0.34207483907677094,0.624609211760654,0
1.5466718382124196,1.0706283304331659,-0.07254627259044714,4
0.2144060132609824,1.7390650353862618,0.6233510473340711,2
-1.877312818056097,1.3066060234568317,1.1921753869484648,0
1.0883352098095076,0.4496167914951324,1.4715322214267756,3
-0.08154851334052744,-0.4110504458323922,0.7919710444601257,2
-0.5530619110683829,0.7492995550061996,-0.8447571011295172,2
1.2229647619208388,0.21113776911919716,0.12414443854648768,0
-0.3313086360295018,-0.2606511406966508,-0.7139037107112001,3
0.5999867431623418,-0.5151983709538149,-0.46042279121240653,2
-0.7683833192976774,1.0792167763922338,-0.4756816554371043,4
-0.8361301268279877,1.4774627866530685,-0.053398958344595036,0
1.8105817605836112,-0.27510872379022433,0.22187957300876415,4
-0.7870327372626857,-0.43700771283686035,2.0838933143678395,4
-0.5847709364174684,0.6981697387398562,0.24751501540964785,0
-1.708320791867683,-0.6351763985362037,1.7827460449783794,4
1.629982244007823,0.6036766869570822,-0.01348903793035603,1
0.3979983232950984,1.7369296058777373,0.7679714999543232,3
0.2377796334525969,-0.4178344360945518,-0.35549170359455234,3
0.9751384105786284,0.024513232204399073,0.036212029088565564,4
-1.3293365693342671,1.9896930775151334,-0.716643413889474,3
-0.5410467819196708,-0.37316831298264,0.692742498326462,2
-0.09143773124951071,0.1410367315485509,-0.779133989126513,2
-1.548471050728461,-0.9418154744100065,-0.2974212613542047,3
1.311427126349951,-0.7028345962332642,0.2203360846408324,1
-0.018429050193367217,-1.3788369718806728,0.4349841692645627,1
-0.3232886362555003,2.925249584070652,0.524903533941421,0
0.23622548956828351,0.5717519912105644,-0.47379046214636433,0
-0.7525822843367992,-0.04587554920336953,-1.359320124725357,2
0.04511300381296627,-1.0570642914734951,-2.259975674672219,3
3.4275385470024933,-1.8246930632181337,-0.8934810940078692,4
0.6046820302458011,0.2417382882925378,-0.656715303247465,0
1.6683110596343254,-0.14515181911507696,-0.6929903587341476,3
-0.35508312245592033,0.5019926638574678,-0.8416537208522984,1
-0.7515689901309378,0.6923288410819711,0.46062036760736663,3
0.3097035893716593,1.0122750427570744,-0.2749021592795029,1
-1.341704943424035,-0.04217711271655591,-0.1371530862502669,0
-2.3069577654457945,0.622010464762692,-0.7862843723127858,2
0.7315925050221388,-0.4075361282019094,1.6317793690914433,1
0.6413381449722294,-0.851446398614724,-0.2760257411988215,3
0.8338512217530717,-0.3381832687502097,-2.3511528176033156,0
0.028169873189996596,0.7689677404625888,-0.7772335599636888,4
1.9783726998796622,0.606497668529433,-1.3283783806818434,0
-0.08732818705761503,-0.012613142334174172,-1.4011971993338772,0
-0.5539647407905779,0.3224277228710904,0.46269287636617284,2
-3.0064987150073263,1.6075083425100718,2.381686405996005,2
-0.04716586765324164,-1.802410108496321,-1.208985822712254,1
0.8318777850596785,-1.2550678964572015,-0.4188674451250771,1
0.006861198539497956,-0.013033759410976406,-0.7853214187536764,1
1.1242217344467607,0.7003573371771821,-2.164551422493769,4
2.2948811662553914,-0.21527323454051644,1.1445811901023932,2
-0.1733502083771995,0.9030884548690236,-0.9505017962626418,3
1.2312535595933083,-3.007437204443559,0.7641232149245452,2
-1.5858525751800243,-2.330467257653145,1.3194897704393282,3
1.0313191043566259,-0.5678032876795234,-0.12032467464598051,4
0.0634904803867693,2.6673220888841764,-1.0543095461306324,4
-0.22139049834706404,-6.835257171676114e-05,-2.758927524237528,3
-0.1633989200064896,-2.2414489678050935,0.6597554177814543,3
-0.15630346833864264,-0.3600297328238711,2.14340551134715,1
-0.3088029093452499,0.617493881567841,-0.4508769388376179,4
0.19867297014966484,0.9622223812117248,0.46510746518210466,2
-0.1742921340664021,0.4705489111947673,-0.3877440161149436,3
-1.1557924789632028,-0.23580420538372476,-0.6067355680424233,1
0.4170538889921242,0.6787892942117894,1.5365588882264574,1
-0.6078679483894681,1.1536180315824915,0.17115689680816384,4
1.04798661479213,-0.5547328058313599,0.013563218577768906,1
-0.03382696657238071,-0.12360076142695244,0.1285218278760145,1
0.1270239533211901,-0.13609770601017734,0.12378510237218476,0
-2.0492319132446664,-1.7055424063806028,-1.6126865774769803,3
-1.2566801281681221,-1.2570964242400484,-0.16990626243621978,0
0.9396143935074498,-2.318624987841042,1.7187911347032943,2
-0.7338167260261783,0.08433792517812573,0.7952760660124087,0
-0.5324376589989497,-0.2976732522909799,-0.5621861897470772,2
-0.27793996726827935,-0.3390328756905231,0.1939502730777594,2
1.3637425928273423,-0.034403749196223486,1.260307602431753,4
0.3741379978015835,0.519269188599452,0.33262314723887143,0
1.3102646033833285,-0.6725830976695405,2.4959945624489834,4
-0.2677477975311914,1.1736112257517073,0.3348724992192815,1
0.21317626376639123,-1.5922294876526424,0.244085131173653,4
-1.2032434553759759,-0.013649200799110415,-1.0814745420175478,0
1.178031235143372,-0.09834549020237666,-1.671210587554995,4
0.10864820369485335,0.8498770749115637,1.0294515045862367,3
0.04412909879627545,-0.49498570990553453,-0.39555230022018156,3
0.3383155392256595,1.068730858335749,-0.7647819715512026,3
1.4467920739203228,-0.23386641061453026,0.5640015094912125,1
-0.21449510648859024,-0.1018051067202431,-0.6139293076120538,0
1.663038957754906,-0.1490771627338368,0.7056366125912167,0
-0.8515225844037914,0.698096242470166,0.24107232636927947,3
0.4221846079690917,0.8531481644514044,-0.6252645479450691,3
2.009218561174876,-0.6047407961436175,0.2575959707726096,4
-0.48981473125860125,-1.4088909619684353,-1.4764998993887515,1
0.24525585344341982,-0.9811016161982916,0.43963051833344036,1
0.8775050628364339,0.16518306800196977,-0.5134104624191121,4
-0.13789969889870665,-0.016645855512533003,-0.03690652137628624,3
-1.5003532761643297,0.14093267071398552,1.2340645500768725,0
-1.0559593590689562,-0.7251721300578094,0.03109393184057793,4
0.5809325888538347,0.7957408150919008,-0.6546210377781313,1
0.8915153199892447,-0.17643854126096978,0.9864291169741258,3
0.7845553343209962,-1.6334345298025865,-0.045557400225275387,2
1.146432013867845,0.15534977981514295,1.2032821094793498,4
0.07198519493602167,0.5474259983284916,-0.7458623286955365,3
0.20823317071100664,0.1437603112168865,-0.29784561198703485,0
-1.5188686591575293,0.13022097921572884,-0.9822353025953019,2
0.317328953702337,0.22717195148006147,-1.3218252352730822,2
0.6126807853910978,-1.0537291281165362,0.16335681928698148,0
-0.5832112948159864,1.5317530244259294,-0.6249672366792912,0
0.6440016988949112,-0.32649358374435633,-0.7417124138333454,0
-1.8158888445178238,1.4668451704759207,0.1362227797464337,4
0.7510995977945368,-0.5541288675149713,-1.0594494269300805,4
0.30028432362080115,0.9666753728401993,-0.08097393917732765,3
2.110608533588019,0.24017964872746386,-0.5245481819516923,2
1.4130855368652668,0.10031443363455471,1.8382658483538625,2
1.5069803585585295,-0.9387914568843859,-0.8360715250252173,2
0.8173970963681656,1.2058185564171595,-1.359157886090095,1
0.646615613915258,0.4189720107584767,-0.5534931727535469,1
-1.1816313149129285,-0.09025006997557641,0.15473656988781104,0
-0.33509130035178647,1.2073749867680004,-0.8778612751705602,2
1.826728470660865,0.08858019739351672,-0.5545231382123773,3
-1.4561644487230898,2.209805589290623,-1.2758891647238773,3
-0.45028183481313,1.0166771199513849,-0.847275598033528,3
-1.4192340808146706,-0.33070907580706926,0.33949014052628074,1
1.4509518140321274,1.3583818878710054,0.8867839385230604,1
-0.5657813285456108,0.06085638452785779,0.3970008109545786,4
1.5445343659312922,2.005891440375175,0.9629596425463168,2
-0.4137624937192986,0.08165836317712996,-0.07972690030909897,2
-0.5041320801637381,-0.0792093656717757,0.6448427960759656,2
1.2785291889846653,0.09396829975542771,0.4046718508340268,4
0.9388317263937761,0.3995066830779558,-0.021282992855210302,3
-2.7162803092175745,1.5493112604678523,-2.4381325595146803,3
0.4511407898571997,0.2928569206424722,-0.16571054467651203,4
0.6001668782522922,-0.1067149250049791,0.9223550870561045,4
0.20980693090091096,-0.49346002106869596,-0.8054891463719712,2
-0.6576580038247748,0.7856812957685704,1.8176586898924731,4
0.028408444639589216,-0.5543451306135317,0.8265794684236414,2
-0.39806148096566424,-1.1688303219673226,1.5185176923906445,0
0.21132302760997543,-0.9422464403062601,1.7634532698603411,2
-0.20239426286106618,-0.46492760438437,-2.1006795933579925,0
-0.6219281582389458,-0.12443437140883637,0.957312404189085,1
0.16377044630461457,1.0531720698562863,0.2478752676683827,1
0.8024389101843935,-0.5772435517429559,1.1825718335726099,2
0.2890058923953664,1.1971284524677603,0.9785193398380082,1
-0.5536423899312313,-1.6377062871469008,-0.5731644277007729,2
0.33625402037041036,2.6346028008384064,-0.9844460664262444,4
1.0697923918589658,-1.5864239252200945,-0.9941863534502241,4
1.5954041685761902,0.19808703849313755,0.16930809789115037,1
1.2075525841594366,-0.21758001739151095,-0.9317142769363884,1
0.5373801933590323,-0.7853147218429327,-0.9543631612511206,2
-1.0091240312138865,0.6764086845449899,-0.612606524249467,0
-1.3655527269208718,1.057214164194444,0.32647568328260873,0
-0.20238121371907244,-0.1721861101765656,-0.8015694952427458,3
-1.4091847815561631,1.2093849119638866,1.0485463571384328,1
-0.7847847290606281,0.06405769200289954,-0.7815785221917778,1
-0.17012230475116602,-1.0637799667446652,1.3674834593269072,2
-0.4842104217389033,-0.07918750580583678,-1.0214259966795551,1
-0.3279180563104176,-0.5274960662887698,-0.20091408885255196,2
-1.3280046272981096,0.46021477160510343,0.10255210585783159,1
0.2314667597932105,-0.39916689226134966,-0.96360938418961,2
0.9965080510669072,-0.07418319534933172,-0.7346326319510078,0
-0.5481374677891694,-1.0853574422315326,0.2468834998275604,4
0.7257553441912135,1.0693564681247263,-0.46616159907350246,4
2.662726713718078,-0.3556284234610499,-0.5672651391975102,1
-0.0918110301344528,-1.0694771107880592,-0.41677209210295807,0
0.6512100079495287,2.631474301847841,0.18280222080542277,4
0.19677009008735558,-1.4129743739220386,-0.839417358553407,4
0.9696237292240466,0.5074303058021131,1.6634211476379208,2
-1.718649876612095,-2.163665561003783,-1.8836456001200022,4
-1.056956767945215,0.30852274964082543,0.03907050718401425,1
0.14346392807138045,0.18811352001824805,-0.14878484495187425,0
0.8869625661584651,-0.2523779686841728,-0.35617556944877604,2
0.13052402586494022,-1.363544010454631,-1.4013719936496876,3
-1.6645732509676436,-0.858530945152944,0.6198907213790117,1
-0.8236132764583951,-0.8065607745013283,-1.6715638325378073,2
-0.794706117597217,-1.1741236291905046,0.5220121193072331,2
0.3889919450030478,-0.9480458444663584,-0.1027402908303957,3
-0.7620389598404272,1.4351258913042257,-0.5389942393258932,0
-0.6808071048007711,0.39120901217326487,-1.2783858298053687,3
1.0847475766377048,1.3308276503388057,-0.7213203241664402,3
1.33531627679859,-0.9888421037221284,-2.3513111575917662,1
-0.4132748053360386,-0.4313032376956794,0.6171728021042728,1
0.42490267234987283,-1.737049554446876,0.13809441219893467,4
-1.8814837985313415,-1.1904557322929719,0.512541484642314,2
0.1983270593553415,-0.29111314769557883,-1.2011198748644243,1
1.1899780497958272,-0.42060635287266646,-0.5964149899072057,2
0.5267817052573492,1.7773537755210145,0.5951352832409404,3
0.10106084435747183,0.10804657347187041,0.23390696685377493,1
-0.3886429734726365,-0.26509988374247306,1.1006314153612744,1
-0.6467920155914019,0.45946259207941603,0.4247358160108571,3
-0.17908240519380295,0.026878552742392616,0.3372429465727354,2
-1.5514411382363107,-1.0857035365978491,0.13893647044402926,2
1.610458978298244,-0.6268877439627492,1.4059437132851957,0
0.5642106403948174,1.398956882627307,-0.47835341973982987,0
-0.1024370342132837,1.3037877009643817,-0.6449186383198352,0
-0.6198047748273389,0.25723531833617574,0.013150033812432573,2
-0.07033962015774306,1.0194852316393146,-0.03747599689535001,3
0.7977949422628428,1.6428092343923126,-0.2436141413214424,4
